* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (2- OmniMic                  ), MICROPHONE (Master Volume), L, volume: 0,520
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS with no timing reference
* Dated: Jul 14, 2023 2:58:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: DeltaSE 50 -12 - yeni
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
10413.941276	72.155	18.6328
10414.307487	72.155	17.2070
10414.673697	72.154	15.7773
10415.039908	72.154	14.3477
10415.406119	72.153	12.9180
10415.772330	72.152	11.4922
10416.138541	72.152	10.0625
10416.504752	72.151	8.6328
10416.870963	72.151	7.2031
10417.237174	72.150	5.7773
10417.603385	72.149	4.3477
10417.969596	72.149	2.9180
10418.335807	72.148	1.4883
10418.702018	72.148	0.0586
10419.068229	72.147	-1.3711
10419.434440	72.147	-2.8008
10419.800651	72.146	-4.2305
10420.166862	72.146	-5.6602
10420.533073	72.145	-7.0859
10420.899284	72.144	-8.5156
10421.265495	72.144	-9.9453
10421.631706	72.143	-11.3789
10421.997917	72.143	-12.8086
10422.364128	72.142	-14.2383
10422.730339	72.142	-15.6680
10423.096550	72.141	-17.0977
10423.462761	72.141	-18.5273
10423.828972	72.140	-19.9570
10424.195183	72.139	-21.3867
10424.561394	72.139	-22.8164
10424.927605	72.138	-24.2500
10425.293816	72.138	-25.6797
10425.660026	72.137	-27.1094
10426.026237	72.137	-28.5391
10426.392448	72.136	-29.9727
10426.758659	72.136	-31.4023
10427.124870	72.135	-32.8320
10427.491081	72.135	-34.2617
10427.857292	72.134	-35.6953
10428.223503	72.134	-37.1250
10428.589714	72.133	-38.5586
10428.955925	72.133	-39.9883
10429.322136	72.132	-41.4180
10429.688347	72.131	-42.8516
10430.054558	72.131	-44.2812
10430.420769	72.130	-45.7148
10430.786980	72.130	-47.1445
10431.153191	72.129	-48.5781
10431.519402	72.129	-50.0078
10431.885613	72.128	-51.4414
10432.251824	72.128	-52.8750
10432.618035	72.127	-54.3047
10432.984246	72.127	-55.7383
10433.350457	72.126	-57.1680
10433.716668	72.126	-58.6016
10434.082879	72.125	-60.0352
10434.449090	72.125	-61.4688
10434.815301	72.124	-62.8984
10435.181512	72.124	-64.3320
10435.547723	72.123	-65.7656
10435.913934	72.123	-67.1992
10436.280145	72.122	-68.6289
10436.646356	72.122	-70.0625
10437.012566	72.121	-71.4961
10437.378777	72.121	-72.9297
10437.744988	72.120	-74.3633
10438.111199	72.120	-75.7969
10438.477410	72.119	-77.2305
10438.843621	72.119	-78.6641
10439.209832	72.118	-80.0977
10439.576043	72.118	-81.5312
10439.942254	72.117	-82.9648
10440.308465	72.117	-84.3984
10440.674676	72.116	-85.8320
10441.040887	72.116	-87.2656
10441.407098	72.115	-88.6992
10441.773309	72.115	-90.1328
10442.139520	72.114	-91.5664
10442.505731	72.114	-93.0039
10442.871942	72.113	-94.4375
10443.238153	72.113	-95.8711
10443.604364	72.112	-97.3047
10443.970575	72.112	-98.7422
10444.336786	72.112	-100.1758
10444.702997	72.111	-101.6094
10445.069208	72.111	-103.0469
10445.435419	72.110	-104.4805
10445.801630	72.110	-105.9141
10446.167841	72.109	-107.3516
10446.534052	72.109	-108.7852
10446.900263	72.108	-110.2227
10447.266474	72.108	-111.6562
10447.632685	72.107	-113.0938
10447.998895	72.107	-114.5273
10448.365106	72.106	-115.9648
10448.731317	72.106	-117.3984
10449.097528	72.106	-118.8359
10449.463739	72.105	-120.2734
10449.829950	72.105	-121.7070
10450.196161	72.104	-123.1445
10450.562372	72.104	-124.5820
10450.928583	72.103	-126.0195
10451.294794	72.103	-127.4531
10451.661005	72.102	-128.8906
10452.027216	72.102	-130.3281
10452.393427	72.102	-131.7656
10452.759638	72.101	-133.2031
10453.125849	72.101	-134.6367
10453.492060	72.100	-136.0742
10453.858271	72.100	-137.5117
10454.224482	72.099	-138.9492
10454.590693	72.099	-140.3867
10454.956904	72.098	-141.8242
10455.323115	72.098	-143.2617
10455.689326	72.098	-144.6992
10456.055537	72.097	-146.1367
10456.421748	72.097	-147.5781
10456.787959	72.096	-149.0156
10457.154170	72.096	-150.4531
10457.520381	72.095	-151.8906
10457.886592	72.095	-153.3281
10458.252803	72.095	-154.7656
10458.619014	72.094	-156.2070
10458.985225	72.094	-157.6445
10459.351435	72.093	-159.0820
10459.717646	72.093	-160.5234
10460.083857	72.093	-161.9609
10460.450068	72.092	-163.3984
10460.816279	72.092	-164.8398
10461.182490	72.091	-166.2773
10461.548701	72.091	-167.7188
10461.914912	72.090	-169.1562
10462.281123	72.090	-170.5977
10462.647334	72.090	-172.0352
10463.013545	72.089	-173.4766
10463.379756	72.089	-174.9180
10463.745967	72.088	-176.3555
10464.112178	72.088	-177.7969
10464.478389	72.088	-179.2383
10464.844600	72.087	179.3242
10465.210811	72.087	177.8828
10465.577022	72.086	176.4414
10465.943233	72.086	175.0000
10466.309444	72.086	173.5625
10466.675655	72.085	172.1211
10467.041866	72.085	170.6797
10467.408077	72.084	169.2383
10467.774288	72.084	167.7969
10468.140499	72.084	166.3555
10468.506710	72.083	164.9141
10468.872921	72.083	163.4727
10469.239132	72.083	162.0312
10469.605343	72.082	160.5898
10469.971554	72.082	159.1484
10470.337765	72.081	157.7070
10470.703975	72.081	156.2617
10471.070186	72.081	154.8203
10471.436397	72.080	153.3789
10471.802608	72.080	151.9375
10472.168819	72.079	150.4922
10472.535030	72.079	149.0508
10472.901241	72.079	147.6094
10473.267452	72.078	146.1641
10473.633663	72.078	144.7227
10473.999874	72.078	143.2812
10474.366085	72.077	141.8359
10474.732296	72.077	140.3945
10475.098507	72.077	138.9492
10475.464718	72.076	137.5039
10475.830929	72.076	136.0625
10476.197140	72.075	134.6172
10476.563351	72.075	133.1758
10476.929562	72.075	131.7305
10477.295773	72.074	130.2852
10477.661984	72.074	128.8438
10478.028195	72.074	127.3984
10478.394406	72.073	125.9531
10478.760617	72.073	124.5078
10479.126828	72.073	123.0625
10479.493039	72.072	121.6172
10479.859250	72.072	120.1758
10480.225461	72.072	118.7305
10480.591672	72.071	117.2852
10480.957883	72.071	115.8398
10481.324094	72.071	114.3945
10481.690304	72.070	112.9453
10482.056515	72.070	111.5000
10482.422726	72.070	110.0547
10482.788937	72.069	108.6094
10483.155148	72.069	107.1641
10483.521359	72.069	105.7188
10483.887570	72.068	104.2695
10484.253781	72.068	102.8242
10484.619992	72.068	101.3789
10484.986203	72.067	99.9297
10485.352414	72.067	98.4844
10485.718625	72.067	97.0391
10486.084836	72.066	95.5898
10486.451047	72.066	94.1445
10486.817258	72.066	92.6953
10487.183469	72.065	91.2500
10487.549680	72.065	89.8008
10487.915891	72.065	88.3555
10488.282102	72.064	86.9062
10488.648313	72.064	85.4570
10489.014524	72.064	84.0078
10489.380735	72.063	82.5625
10489.746946	72.063	81.1133
10490.113157	72.063	79.6641
10490.479368	72.062	78.2148
10490.845579	72.062	76.7656
10491.211790	72.062	75.3203
10491.578001	72.061	73.8711
10491.944212	72.061	72.4219
10492.310423	72.061	70.9727
10492.676634	72.061	69.5234
10493.042844	72.060	68.0742
10493.409055	72.060	66.6211
10493.775266	72.060	65.1719
10494.141477	72.059	63.7227
10494.507688	72.059	62.2734
10494.873899	72.059	60.8242
10495.240110	72.058	59.3711
10495.606321	72.058	57.9219
10495.972532	72.058	56.4727
10496.338743	72.058	55.0195
10496.704954	72.057	53.5703
10497.071165	72.057	52.1211
10497.437376	72.057	50.6680
10497.803587	72.056	49.2188
10498.169798	72.056	47.7656
10498.536009	72.056	46.3125
10498.902220	72.055	44.8633
10499.268431	72.055	43.4102
10499.634642	72.055	41.9570
10500.000853	72.055	40.5078
10500.367064	72.054	39.0547
10500.733275	72.054	37.6016
10501.099486	72.054	36.1484
10501.465697	72.054	34.6953
10501.831908	72.053	33.2461
10502.198119	72.053	31.7930
10502.564330	72.053	30.3398
10502.930541	72.052	28.8867
10503.296752	72.052	27.4336
10503.662963	72.052	25.9805
10504.029173	72.052	24.5234
10504.395384	72.051	23.0703
10504.761595	72.051	21.6172
10505.127806	72.051	20.1641
10505.494017	72.051	18.7109
10505.860228	72.050	17.2539
10506.226439	72.050	15.8008
10506.592650	72.050	14.3477
10506.958861	72.049	12.8906
10507.325072	72.049	11.4375
10507.691283	72.049	9.9805
10508.057494	72.049	8.5273
10508.423705	72.048	7.0703
10508.789916	72.048	5.6172
10509.156127	72.048	4.1602
10509.522338	72.048	2.7031
10509.888549	72.047	1.2500
10510.254760	72.047	-0.2070
10510.620971	72.047	-1.6641
10510.987182	72.047	-3.1211
10511.353393	72.046	-4.5781
10511.719604	72.046	-6.0312
10512.085815	72.046	-7.4883
10512.452026	72.046	-8.9453
10512.818237	72.045	-10.4023
10513.184448	72.045	-11.8594
10513.550659	72.045	-13.3164
10513.916870	72.045	-14.7773
10514.283081	72.045	-16.2344
10514.649292	72.044	-17.6914
10515.015503	72.044	-19.1484
10515.381713	72.044	-20.6055
10515.747924	72.044	-22.0664
10516.114135	72.043	-23.5234
10516.480346	72.043	-24.9805
10516.846557	72.043	-26.4414
10517.212768	72.043	-27.8984
10517.578979	72.042	-29.3594
10517.945190	72.042	-30.8164
10518.311401	72.042	-32.2773
10518.677612	72.042	-33.7344
10519.043823	72.042	-35.1953
10519.410034	72.041	-36.6562
10519.776245	72.041	-38.1172
10520.142456	72.041	-39.5742
10520.508667	72.041	-41.0352
10520.874878	72.040	-42.4961
10521.241089	72.040	-43.9570
10521.607300	72.040	-45.4180
10521.973511	72.040	-46.8789
10522.339722	72.040	-48.3398
10522.705933	72.039	-49.8008
10523.072144	72.039	-51.2617
10523.438355	72.039	-52.7227
10523.804566	72.039	-54.1836
10524.170777	72.039	-55.6445
10524.536988	72.038	-57.1094
10524.903199	72.038	-58.5703
10525.269410	72.038	-60.0312
10525.635621	72.038	-61.4961
10526.001832	72.038	-62.9570
10526.368042	72.037	-64.4219
10526.734253	72.037	-65.8828
10527.100464	72.037	-67.3477
10527.466675	72.037	-68.8086
10527.832886	72.037	-70.2734
10528.199097	72.036	-71.7344
10528.565308	72.036	-73.1992
10528.931519	72.036	-74.6641
10529.297730	72.036	-76.1289
10529.663941	72.036	-77.5938
10530.030152	72.035	-79.0547
10530.396363	72.035	-80.5195
10530.762574	72.035	-81.9844
10531.128785	72.035	-83.4492
10531.494996	72.035	-84.9141
10531.861207	72.034	-86.3789
10532.227418	72.034	-87.8477
10532.593629	72.034	-89.3164
10532.959840	72.034	-90.7812
10533.326051	72.034	-92.2461
10533.692262	72.034	-93.7109
10534.058473	72.033	-95.1797
10534.424684	72.033	-96.6445
10534.790895	72.033	-98.1133
10535.157106	72.033	-99.5781
10535.523317	72.033	-101.0469
10535.889528	72.032	-102.5117
10536.255739	72.032	-103.9805
10536.621950	72.032	-105.4453
10536.988161	72.032	-106.9141
10537.354372	72.032	-108.3828
10537.720582	72.032	-109.8477
10538.086793	72.031	-111.3164
10538.453004	72.031	-112.7852
10538.819215	72.031	-114.2539
10539.185426	72.031	-115.7227
10539.551637	72.031	-117.1914
10539.917848	72.031	-118.6602
10540.284059	72.030	-120.1289
10540.650270	72.030	-121.5977
10541.016481	72.030	-123.0664
10541.382692	72.030	-124.5352
10541.748903	72.030	-126.0078
10542.115114	72.030	-127.4766
10542.481325	72.030	-128.9453
10542.847536	72.029	-130.4180
10543.213747	72.029	-131.8867
10543.579958	72.029	-133.3594
10543.946169	72.029	-134.8281
10544.312380	72.029	-136.3008
10544.678591	72.029	-137.7695
10545.044802	72.028	-139.2422
10545.411013	72.028	-140.7148
10545.777224	72.028	-142.1836
10546.143435	72.028	-143.6562
10546.509646	72.028	-145.1289
10546.875857	72.028	-146.6016
10547.242068	72.028	-148.0742
10547.608279	72.028	-149.5469
10547.974490	72.027	-151.0195
10548.340701	72.027	-152.4922
10548.706912	72.027	-153.9648
10549.073122	72.027	-155.4375
10549.439333	72.027	-156.9102
10549.805544	72.027	-158.3828
10550.171755	72.027	-159.8594
10550.537966	72.026	-161.3320
10550.904177	72.026	-162.8047
10551.270388	72.026	-164.2812
10551.636599	72.026	-165.7539
10552.002810	72.026	-167.2305
10552.369021	72.026	-168.7031
10552.735232	72.026	-170.1797
10553.101443	72.026	-171.6523
10553.467654	72.025	-173.1289
10553.833865	72.025	-174.6055
10554.200076	72.025	-176.0820
10554.566287	72.025	-177.5586
10554.932498	72.025	-179.0312
10555.298709	72.025	179.4922
10555.664920	72.025	178.0156
10556.031131	72.025	176.5391
10556.397342	72.024	175.0625
10556.763553	72.024	173.5859
10557.129764	72.024	172.1055
10557.495975	72.024	170.6289
10557.862186	72.024	169.1523
10558.228397	72.024	167.6758
10558.594608	72.024	166.1953
10558.960819	72.024	164.7188
10559.327030	72.024	163.2383
10559.693241	72.023	161.7617
10560.059451	72.023	160.2812
10560.425662	72.023	158.8047
10560.791873	72.023	157.3242
10561.158084	72.023	155.8438
10561.524295	72.023	154.3672
10561.890506	72.023	152.8867
10562.256717	72.023	151.4062
10562.622928	72.023	149.9258
10562.989139	72.023	148.4453
10563.355350	72.022	146.9648
10563.721561	72.022	145.4844
10564.087772	72.022	144.0039
10564.453983	72.022	142.5234
10564.820194	72.022	141.0430
10565.186405	72.022	139.5625
10565.552616	72.022	138.0781
10565.918827	72.022	136.5977
10566.285038	72.022	135.1172
10566.651249	72.022	133.6328
10567.017460	72.022	132.1523
10567.383671	72.021	130.6680
10567.749882	72.021	129.1875
10568.116093	72.021	127.7031
10568.482304	72.021	126.2188
10568.848515	72.021	124.7383
10569.214726	72.021	123.2539
10569.580937	72.021	121.7695
10569.947148	72.021	120.2852
10570.313359	72.021	118.8008
10570.679570	72.021	117.3164
10571.045781	72.021	115.8320
10571.411991	72.021	114.3477
10571.778202	72.021	112.8633
10572.144413	72.020	111.3789
10572.510624	72.020	109.8945
10572.876835	72.020	108.4062
10573.243046	72.020	106.9219
10573.609257	72.020	105.4375
10573.975468	72.020	103.9492
10574.341679	72.020	102.4648
10574.707890	72.020	100.9766
10575.074101	72.020	99.4922
10575.440312	72.020	98.0039
10575.806523	72.020	96.5156
10576.172734	72.020	95.0312
10576.538945	72.020	93.5430
10576.905156	72.020	92.0547
10577.271367	72.019	90.5664
10577.637578	72.019	89.0781
10578.003789	72.019	87.5898
10578.370000	72.019	86.1016
10578.736211	72.019	84.6133
10579.102422	72.019	83.1250
10579.468633	72.019	81.6367
10579.834844	72.019	80.1445
10580.201055	72.019	78.6562
10580.567266	72.019	77.1680
10580.933477	72.019	75.6758
10581.299688	72.019	74.1875
10581.665899	72.019	72.6953
10582.032110	72.019	71.2070
10582.398320	72.019	69.7148
10582.764531	72.019	68.2266
10583.130742	72.019	66.7344
10583.496953	72.019	65.2422
10583.863164	72.019	63.7500
10584.229375	72.019	62.2578
10584.595586	72.018	60.7656
10584.961797	72.018	59.2734
10585.328008	72.018	57.7812
10585.694219	72.018	56.2891
10586.060430	72.018	54.7969
10586.426641	72.018	53.3047
10586.792852	72.018	51.8125
10587.159063	72.018	50.3164
10587.525274	72.018	48.8242
10587.891485	72.018	47.3320
10588.257696	72.018	45.8359
10588.623907	72.018	44.3438
10588.990118	72.018	42.8477
10589.356329	72.018	41.3516
10589.722540	72.018	39.8594
10590.088751	72.018	38.3633
10590.454962	72.018	36.8672
10590.821173	72.018	35.3711
10591.187384	72.018	33.8750
10591.553595	72.018	32.3828
10591.919806	72.018	30.8867
10592.286017	72.018	29.3867
10592.652228	72.018	27.8906
10593.018439	72.018	26.3945
10593.384650	72.018	24.8984
10593.750860	72.018	23.4023
10594.117071	72.018	21.9023
10594.483282	72.018	20.4062
10594.849493	72.018	18.9062
10595.215704	72.018	17.4102
10595.581915	72.018	15.9102
10595.948126	72.018	14.4141
10596.314337	72.018	12.9141
10596.680548	72.018	11.4141
10597.046759	72.018	9.9180
10597.412970	72.018	8.4180
10597.779181	72.018	6.9180
10598.145392	72.018	5.4180
10598.511603	72.018	3.9180
10598.877814	72.018	2.4180
10599.244025	72.018	0.9180
10599.610236	72.018	-0.5781
10599.976447	72.018	-2.0820
10600.342658	72.018	-3.5820
10600.708869	72.018	-5.0820
10601.075080	72.018	-6.5859
10601.441291	72.017	-8.0859
10601.807502	72.017	-9.5898
10602.173713	72.017	-11.0898
10602.539924	72.017	-12.5938
10602.906135	72.018	-14.0938
10603.272346	72.018	-15.5977
10603.638557	72.018	-17.1016
10604.004768	72.018	-18.6055
10604.370979	72.018	-20.1094
10604.737190	72.018	-21.6133
10605.103400	72.018	-23.1172
10605.469611	72.018	-24.6211
10605.835822	72.018	-26.1250
10606.202033	72.018	-27.6289
10606.568244	72.018	-29.1328
10606.934455	72.018	-30.6406
10607.300666	72.018	-32.1445
10607.666877	72.018	-33.6484
10608.033088	72.018	-35.1562
10608.399299	72.018	-36.6602
10608.765510	72.018	-38.1680
10609.131721	72.018	-39.6758
10609.497932	72.018	-41.1797
10609.864143	72.018	-42.6875
10610.230354	72.018	-44.1953
10610.596565	72.018	-45.7031
10610.962776	72.018	-47.2109
10611.328987	72.018	-48.7188
10611.695198	72.018	-50.2266
10612.061409	72.018	-51.7344
10612.427620	72.018	-53.2422
10612.793831	72.018	-54.7500
10613.160042	72.018	-56.2617
10613.526253	72.018	-57.7695
10613.892464	72.018	-59.2773
10614.258675	72.018	-60.7891
10614.624886	72.018	-62.2969
10614.991097	72.018	-63.8086
10615.357308	72.018	-65.3203
10615.723519	72.018	-66.8281
10616.089729	72.018	-68.3398
10616.455940	72.018	-69.8516
10616.822151	72.018	-71.3633
10617.188362	72.018	-72.8750
10617.554573	72.018	-74.3867
10617.920784	72.018	-75.8984
10618.286995	72.018	-77.4102
10618.653206	72.018	-78.9219
10619.019417	72.018	-80.4336
10619.385628	72.018	-81.9492
10619.751839	72.018	-83.4609
10620.118050	72.019	-84.9727
10620.484261	72.019	-86.4883
10620.850472	72.019	-88.0000
10621.216683	72.019	-89.5156
10621.582894	72.019	-91.0312
10621.949105	72.019	-92.5430
10622.315316	72.019	-94.0586
10622.681527	72.019	-95.5742
10623.047738	72.019	-97.0898
10623.413949	72.019	-98.6055
10623.780160	72.019	-100.1211
10624.146371	72.019	-101.6367
10624.512582	72.019	-103.1523
10624.878793	72.019	-104.6680
10625.245004	72.019	-106.1836
10625.611215	72.019	-107.7031
10625.977426	72.019	-109.2188
10626.343637	72.019	-110.7383
10626.709848	72.019	-112.2539
10627.076059	72.019	-113.7734
10627.442269	72.019	-115.2891
10627.808480	72.020	-116.8086
10628.174691	72.020	-118.3281
10628.540902	72.020	-119.8477
10628.907113	72.020	-121.3633
10629.273324	72.020	-122.8828
10629.639535	72.020	-124.4023
10630.005746	72.020	-125.9219
10630.371957	72.020	-127.4414
10630.738168	72.020	-128.9648
10631.104379	72.020	-130.4844
10631.470590	72.020	-132.0039
10631.836801	72.020	-133.5273
10632.203012	72.020	-135.0469
10632.569223	72.020	-136.5664
10632.935434	72.020	-138.0898
10633.301645	72.020	-139.6133
10633.667856	72.021	-141.1328
10634.034067	72.021	-142.6562
10634.400278	72.021	-144.1797
10634.766489	72.021	-145.7031
10635.132700	72.021	-147.2266
10635.498911	72.021	-148.7500
10635.865122	72.021	-150.2734
10636.231333	72.021	-151.7969
10636.597544	72.021	-153.3203
10636.963755	72.021	-154.8438
10637.329966	72.021	-156.3633
10637.696177	72.021	-157.8906
10638.062388	72.021	-159.4141
10638.428598	72.022	-160.9414
10638.794809	72.022	-162.4648
10639.161020	72.022	-163.9922
10639.527231	72.022	-165.5195
10639.893442	72.022	-167.0430
10640.259653	72.022	-168.5703
10640.625864	72.022	-170.0977
10640.992075	72.022	-171.6250
10641.358286	72.022	-173.1523
10641.724497	72.022	-174.6797
10642.090708	72.022	-176.2070
10642.456919	72.022	-177.7344
10642.823130	72.023	-179.2656
10643.189341	72.023	179.2070
10643.555552	72.023	177.6797
10643.921763	72.023	176.1484
10644.287974	72.023	174.6211
10644.654185	72.023	173.0898
10645.020396	72.023	171.5625
10645.386607	72.023	170.0312
10645.752818	72.023	168.5000
10646.119029	72.023	166.9688
10646.485240	72.023	165.4375
10646.851451	72.024	163.9062
10647.217662	72.024	162.3750
10647.583873	72.024	160.8438
10647.950084	72.024	159.3125
10648.316295	72.024	157.7812
10648.682506	72.024	156.2500
10649.048717	72.024	154.7148
10649.414928	72.024	153.1836
10649.781138	72.024	151.6484
10650.147349	72.024	150.1172
10650.513560	72.025	148.5820
10650.879771	72.025	147.0508
10651.245982	72.025	145.5156
10651.612193	72.025	143.9805
10651.978404	72.025	142.4453
10652.344615	72.025	140.9102
10652.710826	72.025	139.3750
10653.077037	72.025	137.8398
10653.443248	72.025	136.3047
10653.809459	72.025	134.7695
10654.175670	72.026	133.2344
10654.541881	72.026	131.6953
10654.908092	72.026	130.1602
10655.274303	72.026	128.6250
10655.640514	72.026	127.0859
10656.006725	72.026	125.5469
10656.372936	72.026	124.0117
10656.739147	72.026	122.4727
10657.105358	72.026	120.9336
10657.471569	72.027	119.3945
10657.837780	72.027	117.8555
10658.203991	72.027	116.3203
10658.570202	72.027	114.7773
